application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
399,Female,FALSE,3.28,STEM,Hispanic,630,5,Other,Deny
400,Male,FALSE,3.24,Humanities,White,600,3,PE/VC,Deny
401,Male,FALSE,3.15,Humanities,Black,610,6,Consulting,Deny
402,Male,FALSE,3.16,STEM,Black,600,6,PE/VC,Deny
403,Male,TRUE,3.22,Humanities,International,640,5,Other,Deny
404,Female,FALSE,3.35,Business,White,620,6,Consulting,Admit
405,Female,FALSE,3.36,Business,White,620,4,PE/VC,Admit
406,Female,FALSE,3.06,Business,White,580,5,Investment Banking,Admit
407,Male,FALSE,3.17,STEM,Black,660,5,Investment Banking,Deny
408,Female,FALSE,3.06,Business,White,610,6,Nonprofit/Gov,Admit
409,Male,TRUE,3.39,Humanities,International,670,7,Investment Banking,Deny
410,Male,FALSE,3.44,Business,Asian,600,5,Health Care,Deny
411,Male,FALSE,3.14,Humanities,Asian,640,5,Consulting,Deny
412,Female,FALSE,3.29,Business,White,600,5,Consulting,Admit
413,Female,FALSE,3.18,Humanities,Asian,630,4,PE/VC,Admit
414,Male,FALSE,3.52,Business,Asian,730,6,PE/VC,Deny
415,Male,TRUE,3.31,Humanities,International,630,5,Financial Services,Deny
416,Female,FALSE,3.13,Humanities,Asian,670,4,Technology,Waitlist
417,Male,FALSE,3.26,STEM,White,650,5,Consulting,Deny
418,Female,FALSE,3.07,STEM,Asian,630,5,Technology,Waitlist
419,Male,FALSE,3.07,Business,White,570,4,Consulting,Deny
420,Male,TRUE,3.11,Business,International,620,5,Health Care,Deny
421,Male,FALSE,3.21,Humanities,Black,700,5,Nonprofit/Gov,Deny
422,Male,FALSE,3.29,Humanities,Asian,640,6,Investment Banking,Deny
423,Male,FALSE,3.39,Business,Asian,710,3,PE/VC,Deny
424,Male,FALSE,3.22,Business,White,650,4,Investment Banking,Deny
425,Male,FALSE,3.23,STEM,Black,680,5,Consulting,Deny
426,Female,TRUE,3,Humanities,International,630,5,Consulting,Admit
427,Male,TRUE,3.12,Humanities,International,630,4,PE/VC,Deny
428,Female,FALSE,3.23,Humanities,Black,630,5,PE/VC,Deny
429,Male,TRUE,3.34,Humanities,International,760,4,Consulting,Deny
430,Male,FALSE,3.18,Business,Asian,640,5,Health Care,Deny
431,Male,FALSE,3.33,STEM,White,640,4,Consulting,Deny
432,Male,FALSE,3.56,STEM,White,710,6,Technology,Deny
433,Male,FALSE,3.13,Humanities,White,580,4,Consulting,Deny
434,Male,TRUE,3.54,Business,International,690,4,PE/VC,Admit
435,Female,FALSE,3.19,STEM,Asian,690,5,Health Care,Waitlist
436,Male,FALSE,3.28,STEM,Asian,680,5,Other,Deny
437,Female,FALSE,3.43,Humanities,White,770,5,Consulting,Admit
438,Female,FALSE,3.12,Humanities,Asian,600,3,Technology,Waitlist
439,Male,FALSE,3.37,Humanities,White,640,4,Consulting,Deny
440,Male,FALSE,3.17,Business,White,630,5,Technology,Deny
441,Female,FALSE,3.46,STEM,White,680,7,PE/VC,Admit
442,Male,TRUE,3.25,Business,International,670,5,Consulting,Deny
443,Female,FALSE,3.25,STEM,White,620,4,Technology,Admit
444,Female,FALSE,3.44,Humanities,Hispanic,740,5,Technology,Deny
445,Female,FALSE,3.18,Humanities,White,570,5,Investment Management,Admit
446,Male,TRUE,3.22,STEM,International,630,5,Investment Banking,Deny
447,Female,FALSE,3.03,Business,Black,590,4,Consulting,Deny
448,Male,FALSE,3.3,Business,Black,680,4,Investment Banking,Deny
449,Male,FALSE,3.33,Business,White,660,5,Investment Banking,Deny
450,Male,FALSE,3.47,Business,Asian,660,6,Real Estate,Deny
451,Male,FALSE,3.3,Humanities,Black,610,5,Consulting,Deny
452,Male,TRUE,3.33,Business,International,680,5,Consulting,Deny
453,Male,TRUE,3.11,Business,International,570,4,Technology,Deny
454,Male,FALSE,3.21,Humanities,Asian,650,5,Nonprofit/Gov,Deny
455,Male,FALSE,3.21,STEM,Black,650,6,Nonprofit/Gov,Deny
456,Male,FALSE,3.27,Humanities,Black,650,6,Technology,Deny
457,Male,FALSE,3.19,Business,White,650,5,Technology,Deny
458,Male,FALSE,3.43,Humanities,Asian,640,4,Real Estate,Deny
459,Female,FALSE,3.17,Business,Other,660,6,Technology,Admit
460,Male,FALSE,3.4,Business,Asian,680,5,Consulting,Admit
461,Female,FALSE,3.35,Humanities,Asian,660,3,PE/VC,Waitlist
462,Male,FALSE,3.08,Humanities,White,690,5,PE/VC,Deny
463,Male,TRUE,3.46,Business,International,640,5,Real Estate,Deny
464,Male,FALSE,3.28,Business,Asian,600,6,Investment Banking,Deny
465,Female,FALSE,3.06,STEM,White,590,6,Consulting,Admit
466,Female,FALSE,3.37,Humanities,Asian,640,4,Health Care,Waitlist
467,Male,FALSE,3.35,Business,White,760,5,Health Care,Deny
468,Female,FALSE,3.19,Humanities,Asian,660,4,Health Care,Waitlist
469,Female,FALSE,3.36,Humanities,Asian,670,4,Other,Admit
470,Female,FALSE,3.22,Humanities,White,670,6,Technology,Admit
471,Male,FALSE,3.37,Humanities,Hispanic,720,6,Nonprofit/Gov,Admit
472,Female,FALSE,3.17,Humanities,Black,630,6,Nonprofit/Gov,Deny
473,Male,FALSE,3.48,Business,Black,690,5,Investment Banking,Admit
474,Female,FALSE,3.34,STEM,Other,680,5,Technology,Admit
475,Female,FALSE,3.18,STEM,Hispanic,680,7,Consulting,Deny
476,Female,FALSE,3.1,Business,Asian,640,6,Consulting,Waitlist
477,Male,TRUE,3.13,Humanities,International,640,4,Financial Services,Deny
478,Male,FALSE,3.44,Business,White,740,4,Technology,Deny
479,Male,FALSE,3.24,STEM,Hispanic,620,5,PE/VC,Deny
480,Female,FALSE,3.26,Humanities,Hispanic,670,5,Investment Banking,Deny
481,Male,TRUE,3.3,STEM,International,600,2,PE/VC,Deny
482,Female,TRUE,3.21,STEM,International,590,6,PE/VC,Admit
483,Female,TRUE,3.28,Business,International,600,6,Consulting,Admit
484,Female,FALSE,3.27,Business,Other,580,5,Financial Services,Admit
485,Female,TRUE,3.2,STEM,International,610,5,Real Estate,Admit
486,Male,TRUE,3.15,Business,International,600,5,Nonprofit/Gov,Deny
487,Male,FALSE,3.54,Humanities,Hispanic,700,4,Media/Entertainment,Deny
488,Male,FALSE,3.27,Business,White,620,5,Technology,Deny
489,Male,TRUE,3.48,STEM,International,680,3,Consulting,Deny
490,Male,FALSE,3.11,STEM,White,640,5,Nonprofit/Gov,Deny
491,Male,TRUE,3.3,Business,International,600,5,Consulting,Deny
492,Male,FALSE,3.22,Humanities,White,640,3,PE/VC,Deny
493,Male,FALSE,3.11,Business,White,570,3,Nonprofit/Gov,Deny
494,Female,TRUE,3.18,STEM,International,620,4,Nonprofit/Gov,Admit
495,Male,FALSE,3.15,Humanities,White,680,8,CPG,Deny
496,Male,FALSE,3.33,STEM,Hispanic,640,5,PE/VC,Deny
497,Male,FALSE,3.28,STEM,White,680,4,PE/VC,Deny
498,Male,FALSE,3.42,Business,White,720,3,PE/VC,Admit
499,Male,FALSE,3.28,STEM,White,650,5,Financial Services,Deny
500,Male,FALSE,3.06,STEM,Black,600,5,PE/VC,Deny
501,Female,FALSE,3.12,Business,Black,650,3,Financial Services,Deny
502,Male,FALSE,2.96,Humanities,Black,620,5,PE/VC,Deny
503,Female,FALSE,3.55,Business,Asian,640,6,Other,Waitlist
504,Female,FALSE,3.37,Humanities,Black,640,4,Technology,Deny
505,Male,TRUE,3.27,STEM,International,620,6,Consulting,Deny
506,Male,TRUE,3.11,STEM,International,590,5,Consulting,Deny
507,Female,FALSE,3.33,STEM,White,660,5,Technology,Admit
508,Female,FALSE,3.28,Humanities,Asian,690,4,Technology,Waitlist
509,Male,FALSE,3.2,STEM,Asian,650,6,PE/VC,Deny
510,Male,FALSE,3.06,Humanities,White,630,5,Technology,Deny
511,Female,FALSE,3.51,STEM,Asian,780,5,PE/VC,Waitlist
512,Female,TRUE,3.47,Business,International,650,4,Investment Banking,Admit
513,Female,FALSE,3.13,STEM,Asian,620,6,Nonprofit/Gov,Deny
514,Male,FALSE,3.18,STEM,Asian,620,4,Consulting,Deny
515,Male,FALSE,3.17,Business,Other,610,4,Consulting,Deny
516,Male,FALSE,3.32,Humanities,White,630,5,Consulting,Deny
517,Male,TRUE,3.31,Business,International,700,4,Health Care,Deny
518,Female,TRUE,3.23,Humanities,International,630,6,Consulting,Admit
519,Male,TRUE,3.2,Humanities,International,570,4,Real Estate,Deny
520,Female,FALSE,3.18,Business,Black,600,5,Health Care,Deny
521,Male,FALSE,3.32,Business,Asian,610,5,Nonprofit/Gov,Deny
522,Male,TRUE,3.08,Business,International,690,6,Technology,Deny
523,Male,FALSE,3.32,STEM,Hispanic,690,4,Financial Services,Deny
524,Male,TRUE,3.16,STEM,International,660,4,Technology,Deny
525,Male,TRUE,3.33,Business,International,720,4,Other,Deny
526,Male,FALSE,3.04,Humanities,Hispanic,570,5,Nonprofit/Gov,Deny
527,Male,FALSE,3.18,Humanities,Asian,670,5,Technology,Deny
528,Female,FALSE,3.03,STEM,White,600,5,Financial Services,Admit
529,Female,FALSE,3.42,Humanities,Other,760,5,Other,Admit
530,Female,FALSE,3.27,Humanities,Other,650,6,Investment Banking,Admit
531,Female,TRUE,3.13,Business,International,650,5,Technology,Admit
532,Male,FALSE,3.2,Business,Asian,610,5,PE/VC,Deny
533,Male,FALSE,3.48,STEM,Black,690,5,Investment Banking,Deny
534,Female,TRUE,3.19,Business,International,590,6,Investment Banking,Admit
535,Female,FALSE,3.35,Humanities,White,720,5,Investment Banking,Admit
536,Male,FALSE,3.61,Business,Asian,690,5,Investment Banking,Deny
537,Male,FALSE,3.23,STEM,Black,630,4,Retail,Deny
538,Male,FALSE,3.35,Humanities,Asian,570,6,PE/VC,Deny
539,Male,FALSE,3.03,STEM,White,570,4,PE/VC,Deny
540,Male,FALSE,3.42,STEM,Asian,710,5,Other,Deny
541,Female,TRUE,3.16,Humanities,International,690,4,Consulting,Admit
542,Male,FALSE,3.43,STEM,White,700,4,PE/VC,Deny
543,Male,FALSE,3.33,Humanities,Hispanic,640,5,Technology,Deny
544,Male,TRUE,3.15,STEM,International,680,4,Technology,Deny
545,Male,FALSE,3.25,Humanities,Hispanic,660,3,Nonprofit/Gov,Deny
546,Male,FALSE,3.3,Humanities,Hispanic,780,5,Consulting,Deny
547,Male,FALSE,3,Humanities,Other,570,4,Technology,Deny
548,Female,FALSE,3.5,Humanities,White,680,6,Consulting,Admit
549,Male,FALSE,3.22,STEM,Black,700,4,Real Estate,Deny
550,Male,FALSE,3.21,STEM,Asian,570,4,Other,Deny
551,Female,FALSE,3.33,Business,White,630,5,Consulting,Waitlist
552,Female,FALSE,2.93,Humanities,Asian,590,4,Nonprofit/Gov,Deny
553,Female,FALSE,3.35,Humanities,White,640,5,Investment Banking,Waitlist
554,Male,FALSE,3.27,Business,White,740,5,Financial Services,Deny
555,Male,FALSE,3.33,Humanities,Black,620,5,Investment Banking,Deny
556,Female,TRUE,3.23,Business,International,680,4,Investment Banking,Admit
557,Male,FALSE,3.26,Humanities,Hispanic,610,5,PE/VC,Deny
558,Female,TRUE,3.04,Business,International,620,6,Nonprofit/Gov,Admit
559,Male,FALSE,3.31,Humanities,White,580,6,Investment Banking,Deny
560,Male,TRUE,3.17,STEM,International,590,7,Financial Services,Deny
561,Male,FALSE,3.31,STEM,Asian,680,6,Consulting,Deny
562,Male,TRUE,3.06,Business,International,640,4,Consulting,Deny
563,Male,FALSE,3.09,Humanities,White,570,5,Consulting,Deny
564,Female,TRUE,3.36,STEM,International,690,5,Other,Admit
565,Female,FALSE,3.42,STEM,Black,690,7,PE/VC,Deny
566,Male,FALSE,3.24,Humanities,Other,640,5,Other,Deny
567,Male,FALSE,3.18,Humanities,Black,600,4,PE/VC,Deny
568,Male,FALSE,3.15,Humanities,Black,570,4,Investment Management,Deny
569,Male,FALSE,3.41,Business,White,660,4,Other,Deny
570,Female,FALSE,2.89,Humanities,Black,590,6,Other,Deny
571,Male,FALSE,3.37,STEM,Black,690,4,Investment Banking,Deny
572,Male,FALSE,3.23,Business,White,630,4,Consulting,Deny
573,Male,TRUE,3.29,Business,International,670,4,Consulting,Deny
574,Female,FALSE,3.16,Business,White,630,4,Consulting,Waitlist
575,Male,TRUE,3.04,Humanities,International,580,4,Consulting,Deny
576,Female,TRUE,3.17,Humanities,International,630,6,Investment Management,Admit
577,Male,FALSE,3.38,Humanities,Asian,720,7,Technology,Deny
578,Male,FALSE,3.23,Business,Asian,570,4,Technology,Deny
579,Male,FALSE,3.46,Business,Hispanic,660,6,Technology,Admit
580,Male,FALSE,3.39,Business,Asian,650,5,Other,Deny
581,Male,FALSE,3.32,Business,White,720,4,Nonprofit/Gov,Admit
582,Male,FALSE,3.34,STEM,Black,670,4,Nonprofit/Gov,Deny
583,Male,FALSE,3.33,STEM,White,680,4,Investment Banking,Admit
584,Male,FALSE,3.35,Business,White,660,3,Consulting,Admit
585,Male,TRUE,3.35,STEM,International,690,5,Other,Admit
586,Female,FALSE,3.01,Business,Asian,570,5,Consulting,Deny
587,Female,FALSE,3.02,STEM,Black,660,4,Consulting,Deny
588,Male,FALSE,3.42,Humanities,Black,780,3,PE/VC,Deny
589,Male,FALSE,3.01,Humanities,Black,640,5,Consulting,Deny
590,Male,FALSE,3.47,STEM,White,680,3,Nonprofit/Gov,Deny
591,Male,TRUE,3.04,Business,International,620,4,Nonprofit/Gov,Deny
592,Female,FALSE,3.33,Humanities,White,700,4,Nonprofit/Gov,Admit
593,Male,FALSE,3.44,Business,White,660,6,Consulting,Admit
594,Female,TRUE,3.19,STEM,International,700,5,Consulting,Admit
595,Male,FALSE,3.07,Humanities,Asian,570,6,Consulting,Deny
596,Male,TRUE,3.29,Business,International,630,5,Financial Services,Deny
597,Male,FALSE,3.27,STEM,White,590,7,Nonprofit/Gov,Deny
598,Male,TRUE,3.43,Humanities,International,720,5,Nonprofit/Gov,Deny
599,Male,FALSE,3.15,Business,Asian,620,6,Real Estate,Deny
600,Male,TRUE,3.06,STEM,International,650,5,Nonprofit/Gov,Deny
601,Female,TRUE,3.24,STEM,International,660,5,Investment Management,Admit
602,Female,FALSE,2.98,STEM,White,640,3,Other,Waitlist
603,Male,TRUE,3.04,Business,International,610,7,PE/VC,Deny
604,Female,FALSE,3.31,STEM,Black,720,7,Technology,Admit
605,Female,FALSE,3.25,Business,Black,630,6,Consulting,Deny
606,Male,FALSE,2.99,Humanities,White,630,5,Other,Deny
607,Female,TRUE,3,Business,International,630,3,Consulting,Admit
608,Male,FALSE,3.4,Humanities,Hispanic,660,5,Technology,Deny
609,Female,FALSE,3.17,Business,Asian,580,6,Nonprofit/Gov,Deny
610,Female,FALSE,3.69,STEM,Asian,780,6,Nonprofit/Gov,Admit
611,Male,FALSE,2.79,Business,Asian,600,5,Real Estate,Deny
612,Female,FALSE,2.87,STEM,Asian,570,5,Technology,Deny
613,Male,FALSE,3.09,Business,White,640,5,PE/VC,Deny
614,Male,FALSE,3.16,STEM,White,650,7,Consulting,Deny
615,Female,FALSE,3.22,Humanities,Black,660,5,Technology,Admit
616,Female,FALSE,3.39,Humanities,Black,650,5,PE/VC,Deny
617,Male,TRUE,3.46,Humanities,International,680,5,Technology,Deny
618,Male,FALSE,3.2,Business,Black,670,5,Consulting,Deny
619,Male,FALSE,2.88,Business,Other,570,5,Health Care,Deny
620,Male,FALSE,3.51,Business,Asian,700,4,Consulting,Deny
621,Male,FALSE,3.25,Business,Other,640,5,Technology,Deny
622,Female,FALSE,3.4,Business,Hispanic,780,5,Technology,Admit
623,Male,FALSE,3.2,STEM,Black,670,4,CPG,Deny
624,Male,FALSE,2.95,STEM,Black,570,6,Consulting,Deny
625,Male,TRUE,3.33,Humanities,International,710,7,Health Care,Admit
626,Female,TRUE,3.07,STEM,International,640,6,Real Estate,Admit
627,Male,TRUE,3.12,Humanities,International,720,4,Technology,Deny
628,Male,FALSE,3.18,Business,Hispanic,570,5,Health Care,Deny
629,Male,FALSE,3.11,Humanities,Asian,610,6,Media/Entertainment,Deny
630,Male,FALSE,3.11,STEM,Black,570,5,Investment Banking,Deny
631,Male,FALSE,2.99,Humanities,White,580,3,Consulting,Deny
632,Male,TRUE,3.38,Business,International,740,6,Other,Deny
633,Female,FALSE,3.08,Humanities,Hispanic,600,5,Health Care,Deny
634,Male,FALSE,3.45,STEM,Asian,650,4,Energy,Deny
635,Male,FALSE,3.51,Humanities,White,750,6,Technology,Deny
636,Male,TRUE,3.29,Humanities,International,690,4,PE/VC,Deny
637,Male,FALSE,3.4,STEM,Hispanic,700,5,Nonprofit/Gov,Deny
638,Male,TRUE,3.36,STEM,International,690,3,Consulting,Deny
639,Male,TRUE,3.45,Humanities,International,650,5,Financial Services,Deny
640,Male,FALSE,3.48,STEM,Asian,780,6,Health Care,Deny
641,Female,TRUE,3.14,Business,International,590,5,PE/VC,Admit
642,Male,TRUE,3.34,Business,International,660,5,Consulting,Admit
643,Female,FALSE,3.43,Humanities,Black,630,4,CPG,Deny
644,Male,FALSE,3.14,STEM,White,720,6,Technology,Deny
645,Male,TRUE,3.19,Business,International,670,5,Financial Services,Deny
646,Male,TRUE,3,Business,International,620,5,Technology,Deny
647,Male,FALSE,3.24,Business,Asian,640,4,Nonprofit/Gov,Deny
648,Female,TRUE,3.12,Humanities,International,690,6,PE/VC,Admit
649,Male,FALSE,3.37,Business,Asian,680,4,Technology,Deny
650,Male,FALSE,3.39,Humanities,Asian,690,6,Investment Banking,Deny
651,Male,FALSE,3.32,Business,Black,610,6,Consulting,Deny
652,Male,TRUE,3.33,Business,International,690,3,Consulting,Admit
653,Male,TRUE,3.29,STEM,International,620,4,Consulting,Deny
654,Female,TRUE,3.23,Business,International,640,4,Consulting,Admit
655,Male,TRUE,3.12,Humanities,International,630,5,Financial Services,Deny
656,Male,TRUE,3.24,Humanities,International,610,6,Consulting,Deny
657,Female,FALSE,3.37,Humanities,Asian,670,4,Technology,Admit
658,Female,FALSE,3.17,Business,Other,570,6,Other,Admit
659,Male,FALSE,3.12,Humanities,Other,680,6,Technology,Deny
660,Male,TRUE,3.21,Humanities,International,660,5,Financial Services,Admit
661,Male,FALSE,3,Business,White,600,5,Financial Services,Deny
662,Male,FALSE,3.07,Business,Asian,600,6,PE/VC,Deny
663,Female,TRUE,3.23,STEM,International,650,4,Financial Services,Admit
664,Male,FALSE,3.19,STEM,White,680,5,Financial Services,Deny
665,Male,TRUE,3.32,STEM,International,710,5,Financial Services,Admit
666,Female,TRUE,3.11,STEM,International,650,4,Technology,Admit
667,Female,TRUE,3.21,STEM,International,630,4,PE/VC,Waitlist
668,Male,FALSE,3.28,STEM,Asian,590,7,Investment Management,Deny
669,Male,FALSE,3.41,Business,Black,710,6,Health Care,Deny
670,Male,TRUE,3.38,STEM,International,630,5,Consulting,Deny
671,Male,FALSE,3.26,Business,White,610,5,Health Care,Deny
672,Male,FALSE,3.65,STEM,Hispanic,710,6,Financial Services,Admit
673,Male,FALSE,3.27,STEM,White,650,4,Retail,Deny
674,Male,FALSE,3.42,Business,Other,690,5,PE/VC,Deny
675,Male,FALSE,3.43,Business,Black,740,4,Financial Services,Deny
676,Male,FALSE,3.22,STEM,Hispanic,690,3,Investment Management,Admit
677,Female,FALSE,3.03,Humanities,Black,570,7,Consulting,Deny
678,Female,FALSE,3.45,Humanities,White,690,4,Consulting,Waitlist
679,Female,TRUE,3.26,STEM,International,700,3,Other,Admit
680,Male,FALSE,3.21,STEM,White,640,6,Nonprofit/Gov,Deny
681,Female,TRUE,3.34,STEM,International,700,5,Consulting,Waitlist
682,Male,FALSE,3.26,Business,White,740,6,Consulting,Admit
683,Female,FALSE,3.37,Humanities,Black,650,4,Technology,Deny
684,Male,FALSE,3.36,Humanities,White,630,6,Technology,Deny
685,Male,FALSE,3.34,Business,White,680,5,Financial Services,Admit
686,Female,FALSE,3.58,Business,Other,780,5,Technology,Admit
687,Male,FALSE,3.3,STEM,Asian,600,6,Health Care,Deny
688,Male,FALSE,3.1,Humanities,Hispanic,570,4,Consulting,Deny
689,Male,TRUE,3.15,Business,International,640,6,Consulting,Deny
690,Male,FALSE,3.3,Humanities,White,680,6,Health Care,Deny
691,Male,TRUE,3.49,Business,International,680,4,Consulting,Deny
692,Male,TRUE,3.15,Humanities,International,610,5,Consulting,Deny
693,Male,TRUE,3.26,Business,International,650,4,Technology,Deny
694,Male,TRUE,2.96,Humanities,International,590,5,Other,Deny
695,Male,TRUE,3.38,Business,International,650,6,Media/Entertainment,Deny
696,Male,FALSE,3.32,Humanities,Hispanic,650,5,Health Care,Deny
697,Female,FALSE,3.36,Humanities,White,640,5,PE/VC,Waitlist
698,Male,TRUE,3.19,Business,International,650,4,Consulting,Deny
699,Male,FALSE,3.27,Humanities,Black,620,6,PE/VC,Deny
700,Male,TRUE,3.3,Humanities,International,630,4,Investment Banking,Deny
701,Male,FALSE,3.05,Humanities,Asian,630,5,Consulting,Deny
702,Male,FALSE,3.5,Business,Asian,690,6,Other,Deny
703,Male,FALSE,3.56,Business,Black,670,6,Consulting,Deny
704,Female,FALSE,3.28,Humanities,Other,650,6,PE/VC,Admit
705,Female,FALSE,3.2,STEM,Asian,630,6,Financial Services,Deny
706,Female,FALSE,3.24,STEM,Asian,630,3,Investment Banking,Deny
707,Male,FALSE,3.35,STEM,Asian,720,4,Consulting,Deny
708,Male,FALSE,3.2,Business,White,630,5,PE/VC,Deny
709,Male,TRUE,3.52,Business,International,660,3,Consulting,Waitlist
710,Female,FALSE,3.2,Humanities,White,640,6,Consulting,Waitlist
711,Male,FALSE,3.02,STEM,Asian,640,4,Retail,Deny
712,Female,FALSE,3.51,Humanities,Other,690,4,Consulting,Admit
713,Male,FALSE,3.25,STEM,White,650,6,Consulting,Deny
714,Male,FALSE,3.09,Business,Asian,680,7,Consulting,Deny
715,Male,FALSE,3.4,Humanities,Asian,700,4,Retail,Deny
716,Male,TRUE,2.93,Business,International,570,5,Nonprofit/Gov,Deny
717,Female,FALSE,3.44,STEM,White,650,3,Consulting,Waitlist
718,Male,FALSE,3.27,STEM,Hispanic,700,6,Consulting,Deny
719,Male,FALSE,3.26,STEM,Asian,690,4,Technology,Admit
720,Male,TRUE,3.39,Business,International,640,6,Consulting,Deny
721,Male,TRUE,3.44,Business,International,700,3,Media/Entertainment,Deny
722,Male,FALSE,3.26,STEM,Asian,710,6,Investment Management,Admit
723,Male,TRUE,3.29,Business,International,590,5,Nonprofit/Gov,Deny
724,Male,TRUE,3.19,Humanities,International,630,5,Health Care,Deny
725,Male,FALSE,3.18,STEM,White,680,4,PE/VC,Deny
726,Male,TRUE,3.13,Humanities,International,640,6,Nonprofit/Gov,Deny
727,Male,FALSE,3.39,STEM,White,730,5,Financial Services,Deny
728,Male,FALSE,3.24,Humanities,Hispanic,580,4,Investment Banking,Deny
729,Female,TRUE,3.32,STEM,International,640,6,Consulting,Waitlist
730,Male,FALSE,2.89,Humanities,Asian,580,4,Technology,Deny
731,Male,FALSE,3.22,Humanities,White,600,5,Technology,Deny
732,Female,TRUE,3.42,Business,International,690,6,Financial Services,Waitlist
733,Female,FALSE,3.37,Business,White,710,5,Consulting,Waitlist
